Record_ID,DateKey,GeographyKey,DisasterTypeKey,Compound_Event,Disaster_Duration_Days,Disaster_Magnitude,Hazard_Severity,Number_of_Deaths,Number_of_Injuries,Number_of_People_Affected,Displacement_Count,Houses_Damaged,Infrastructure_Damage_Score,Crop_Loss_Percentage,Economic_Loss_Million
REC_2024_06_D_019,20240601,19,3,0,6,2.26,2.33,0,11,108045,32456,4329,6.53,0.0,196.9368
REC_2024_06_D_020,20240601,20,3,0,5,2.72,3.29,1,20,88387,26788,4690,13.01,0.0,155.0308
REC_2024_06_D_021,20240601,21,7,1,20,11.86,10.0,6,57,95640,17834,4501,26.32,0.0,363.044
REC_2024_06_D_025,20240601,25,7,0,18,12.1,10.0,33,214,309668,113115,25698,65.63,0.0,166.7767
REC_2024_06_D_030,20240601,30,7,0,17,9.07,9.03,1,13,39846,9647,2302,40.09,0.0,189.1226
REC_2024_06_D_034,20240601,34,7,0,20,12.9,10.0,2,17,124469,32715,5208,52.61,0.0,897.4715
REC_2024_06_D_036,20240601,36,7,0,20,8.65,10.0,1,20,67431,13696,3322,34.97,0.0,666.7829
REC_2024_06_D_038,20240601,38,7,0,6,3.66,3.58,0,12,17013,4000,567,17.7,0.0,349.0405
REC_2024_06_D_040,20240601,40,7,0,19,8.72,10.0,15,36,253507,57231,9922,44.47,0.0,774.3545
REC_2024_06_D_048,20240601,48,7,0,21,10.71,10.0,20,195,121907,31388,6996,37.85,0.0,316.9962
REC_2024_06_D_053,20240601,53,2,0,7,4.23,3.87,0,2,159804,46215,6851,20.48,0.0,217.284
REC_2024_06_D_055,20240601,55,7,0,10,4.71,4.18,1,13,72325,21908,4171,24.67,0.0,656.1908
REC_2024_06_D_063,20240601,63,2,0,9,3.32,3.13,0,2,181317,63859,10031,18.85,0.0,171.5259
REC_2024_06_D_064,20240601,64,2,0,8,4.3,3.42,0,11,156108,42654,6172,26.44,0.0,121.4543
REC_2024_06_D_065,20240601,65,7,0,12,6.78,5.36,0,9,32497,11310,2276,44.62,0.0,677.1137
REC_2024_06_D_068,20240601,68,7,0,22,8.76,10.0,13,109,172655,59393,13729,65.39,0.0,252.5305
REC_2024_06_D_072,20240601,72,2,0,13,8.46,6.53,0,12,139655,40242,6696,41.67,0.0,243.5295
REC_2024_06_D_073,20240601,73,7,0,11,5.32,6.26,2,27,35704,11622,1706,41.19,0.0,182.1487
REC_2024_06_D_076,20240601,76,7,0,16,6.3,7.55,3,33,142316,40155,6414,32.4,0.0,1495.4694
REC_2024_06_D_078,20240601,78,7,0,18,8.66,10.0,1,17,59627,13220,2418,36.45,0.0,290.6273
REC_2024_06_D_082,20240601,82,7,0,18,11.16,8.83,4,19,153148,34109,7597,34.26,0.0,609.2335
REC_2024_06_D_084,20240601,84,7,0,8,4.26,4.52,0,1,19192,7126,1485,31.94,0.0,115.8998
REC_2024_06_D_089,20240601,89,7,0,4,3.93,3.06,1,13,56868,17801,3291,13.86,0.0,31.1065
REC_2024_06_D_090,20240601,90,7,0,21,11.98,10.0,8,61,57741,19620,3042,70.04,0.0,876.6673
REC_2024_06_D_094,20240601,94,7,0,12,6.45,6.06,0,1,56362,14848,2287,32.61,0.0,229.7345
REC_2024_07_D_004,20240701,4,3,0,11,5.32,4.3,1,19,233389,67934,9616,24.03,0.0,759.3468
REC_2024_07_D_073,20240701,73,2,0,9,6.72,5.75,3,19,261057,84979,17855,38.79,0.0,122.5064
REC_2024_07_D_093,20240701,93,6,0,21,11.09,10.0,9,91,93947,21829,4848,45.74,0.0,835.6164
REC_2024_08_D_019,20240801,19,6,0,21,8.84,10.0,1,6,59741,17946,4254,64.53,0.0,567.9917
REC_2024_08_D_058,20240801,58,2,0,3,1.2,1.36,0,7,33170,8978,2371,15.29,0.0,206.556
REC_2024_09_D_033,20240901,33,2,0,7,3.65,4.22,0,12,206163,59523,11911,26.9,0.0,660.1504
REC_2024_09_D_061,20240901,61,2,0,6,5.06,4.0,0,14,93484,22234,4228,11.89,0.0,173.9757
REC_2024_09_D_069,20240901,69,2,0,6,2.43,2.55,0,8,21677,5479,1330,15.52,0.0,349.136
REC_2024_09_D_085,20240901,85,2,0,11,7.14,5.52,2,24,199172,61480,10860,34.31,0.0,840.7281
REC_2024_10_D_001,20241001,1,8,0,19,11.37,10.0,4,33,79341,25973,4319,65.36,34.19,830.2233
REC_2024_10_D_002,20241001,2,8,0,22,10.77,10.0,10,49,243297,55033,8578,37.02,34.55,1208.6051
REC_2024_10_D_006,20241001,6,2,0,11,4.39,4.68,2,26,161836,57095,10442,38.25,0.0,47.62
REC_2024_10_D_011,20241001,11,8,0,20,12.29,10.0,17,148,316128,76098,17556,44.11,20.7,218.4018
REC_2024_10_D_021,20241001,21,8,0,20,10.87,10.0,15,108,307552,57352,8560,36.68,23.66,137.6617
REC_2024_10_D_022,20241001,22,8,0,19,10.03,10.0,2,22,100463,25457,3423,43.92,50.78,1843.5075
REC_2024_10_D_023,20241001,23,8,0,12,5.78,5.49,0,8,206616,64745,15004,34.56,7.79,277.7663
REC_2024_10_D_024,20241001,24,8,0,4,2.4,2.24,0,13,43825,11028,2154,19.24,0.0,18.7729
REC_2024_10_D_031,20241001,31,8,1,20,10.58,10.0,28,280,389179,126296,27914,67.75,44.03,309.6171
REC_2024_10_D_041,20241001,41,8,0,19,10.47,10.0,23,148,363315,119443,17400,61.0,59.26,363.4864
REC_2024_10_D_042,20241001,42,8,0,19,8.32,9.72,16,90,303992,66756,13709,41.44,48.56,46.8356
REC_2024_10_D_051,20241001,51,8,0,22,8.09,10.0,10,41,211095,48399,11818,47.25,22.35,314.1928
REC_2024_10_D_054,20241001,54,8,0,8,3.98,3.45,0,1,230690,68717,12626,33.62,10.24,114.1064
REC_2024_10_D_061,20241001,61,8,0,22,10.44,10.0,8,26,206311,49069,10100,47.81,27.18,476.7114
REC_2024_10_D_071,20241001,71,8,1,20,12.51,10.0,25,231,353597,88243,19218,59.64,41.06,1025.5099
REC_2024_10_D_072,20241001,72,8,0,22,11.41,10.0,11,67,192203,55385,13157,51.44,53.19,20.7389
REC_2024_10_D_081,20241001,81,8,1,20,11.0,10.0,2,9,80307,19848,4850,46.7,44.84,1210.4707
REC_2024_10_D_082,20241001,82,8,0,17,10.92,9.29,7,30,188460,41973,10896,39.47,18.96,2050.0627
REC_2024_10_D_091,20241001,91,8,0,20,8.33,10.0,31,287,441133,128122,26220,55.3,25.07,175.3137
REC_2024_10_D_092,20241001,92,8,0,18,11.73,9.84,16,134,207974,59530,12507,54.02,39.25,416.0383
REC_2024_10_D_093,20241001,93,8,0,12,6.5,5.19,0,6,181300,42126,10195,22.21,16.72,209.8072
REC_2024_11_D_001,20241101,1,8,1,18,8.02,10.0,6,24,79806,26125,5083,57.47,29.88,567.1152
REC_2024_11_D_002,20241101,2,8,0,22,12.67,10.0,11,46,247251,55928,11050,32.21,42.5,2508.1679
REC_2024_11_D_011,20241101,11,8,1,18,8.61,10.0,16,158,306062,73675,19616,39.15,29.41,261.3608
REC_2024_11_D_012,20241101,12,8,0,21,9.15,10.0,7,69,120561,39003,7539,55.32,11.02,432.0045
REC_2024_11_D_013,20241101,13,8,0,18,9.12,8.51,4,25,223105,55767,7840,31.48,18.89,416.6183
REC_2024_11_D_021,20241101,21,8,1,20,9.77,10.0,14,51,311457,58080,9725,32.06,23.81,285.8367
REC_2024_11_D_022,20241101,22,8,1,22,12.78,10.0,4,25,101431,25702,6635,39.99,49.25,5267.5756
REC_2024_11_D_023,20241101,23,2,0,14,6.02,5.91,0,6,215844,67636,11954,26.66,0.0,219.9012
REC_2024_11_D_024,20241101,24,8,0,4,3.84,3.38,0,7,62100,15626,3943,9.68,9.52,48.743
REC_2024_11_D_031,20241101,31,8,0,19,8.7,10.0,26,91,373402,121176,23645,60.04,38.82,284.6708
REC_2024_11_D_032,20241101,32,8,1,18,10.08,10.0,4,22,105419,23390,6230,45.01,26.82,443.6492
REC_2024_11_D_033,20241101,33,9,0,9,3.89,3.75,0,2,192085,55458,10131,19.67,0.0,137.148
REC_2024_11_D_041,20241101,41,8,0,20,11.86,10.0,27,234,369138,121357,24886,60.4,57.03,221.1164
REC_2024_11_D_042,20241101,42,8,1,22,9.17,10.0,16,163,308186,67677,13936,38.9,45.28,281.0647
REC_2024_11_D_043,20241101,43,8,0,19,10.85,8.95,0,3,37444,9226,2001,48.46,51.8,291.8058
REC_2024_11_D_051,20241101,51,8,1,19,8.58,10.0,7,18,215479,49405,7031,47.48,25.94,1097.4395
REC_2024_11_D_052,20241101,52,8,1,18,11.41,10.0,37,298,197083,64934,15891,63.31,31.62,476.1006
REC_2024_11_D_059,20241101,59,2,0,10,3.56,4.12,0,12,47235,12770,2492,20.01,0.0,112.3341
REC_2024_11_D_061,20241101,61,8,0,22,8.27,10.0,6,53,207448,49339,9124,39.88,35.69,1029.98
REC_2024_11_D_062,20241101,62,8,1,19,9.95,10.0,52,242,344344,88964,21052,52.52,27.33,813.1891
REC_2024_11_D_066,20241101,66,2,0,4,1.76,1.72,0,9,17619,4745,1134,5.44,0.0,235.1345
REC_2024_11_D_071,20241101,71,8,1,19,11.21,10.0,23,135,348029,86854,21257,47.97,52.9,225.7671
REC_2024_11_D_072,20241101,72,8,0,21,12.96,10.0,8,27,197495,56910,8191,36.17,43.02,628.299
REC_2024_11_D_081,20241101,81,8,1,21,10.71,10.0,1,13,82430,20373,4821,43.46,46.58,480.523
REC_2024_11_D_082,20241101,82,8,0,20,11.79,10.0,17,69,208118,46352,6557,34.17,21.42,784.2276
REC_2024_11_D_083,20241101,83,8,0,22,9.53,10.0,33,243,393530,142300,28915,68.19,47.04,2932.6037
REC_2024_11_D_091,20241101,91,8,1,18,11.39,10.0,23,165,438229,127279,22805,54.34,28.15,327.6101
REC_2024_12_D_018,20241201,18,2,0,7,4.28,3.66,1,14,196533,62819,12531,26.45,0.0,192.8692
REC_2024_12_D_053,20241201,53,2,0,8,3.95,3.51,0,14,150731,43591,9472,13.14,0.0,64.4818
REC_2024_12_D_093,20241201,93,2,0,10,4.62,4.27,1,19,156661,36401,9430,27.41,0.0,139.7127
REC_2025_01_D_004,20250101,4,2,0,8,4.35,3.94,2,18,219226,63812,11631,23.88,0.0,845.2734
REC_2025_01_D_022,20250101,22,2,0,8,4.92,4.02,0,9,45312,11482,2784,17.83,0.0,300.4787
REC_2025_01_D_031,20250101,31,2,0,7,3.99,4.01,0,4,197049,63946,11814,17.89,0.0,144.8394
REC_2025_01_D_074,20250101,74,2,0,10,4.41,3.74,0,10,127982,38517,8958,15.57,0.0,135.1887
REC_2025_01_D_083,20250101,83,2,0,8,3.12,3.89,0,8,204172,73828,18554,25.62,0.0,117.0691
REC_2025_02_D_048,20250201,48,2,0,4,2.59,2.05,1,22,142866,36785,5051,2.13,0.0,389.6686
REC_2025_03_D_061,20250301,61,2,0,6,2.97,3.5,0,11,83933,19962,4346,18.34,0.0,223.9164
REC_2025_03_D_071,20250301,71,2,0,4,2.26,2.25,0,2,102685,25626,4536,11.66,0.0,106.8773
REC_2025_04_D_003,20250401,3,7,0,22,11.09,10.0,11,34,139865,40001,9273,55.55,0.0,1089.4303
REC_2025_04_D_006,20250401,6,7,0,15,6.74,6.68,0,1,161257,56891,11354,40.11,0.0,551.5877
REC_2025_04_D_013,20250401,13,7,0,21,8.5,10.0,3,43,53379,13342,2181,40.52,0.0,701.5962
REC_2025_04_D_014,20250401,14,7,0,22,9.27,10.0,5,37,181359,46239,11811,33.82,0.0,427.343
REC_2025_04_D_015,20250401,15,7,0,11,4.04,4.2,1,8,86029,26311,4540,24.66,0.0,316.0915
REC_2025_04_D_016,20250401,16,7,0,19,12.5,10.0,10,59,180613,48274,8257,43.59,0.0,2165.0605
REC_2025_04_D_020,20250401,20,6,1,19,12.31,10.0,3,16,51940,15741,2235,52.59,0.0,799.4526
REC_2025_04_D_021,20250401,21,7,0,21,11.63,10.0,1,17,94944,17705,3797,32.36,0.0,73.0246
REC_2025_04_D_023,20250401,23,7,0,11,5.08,5.72,0,4,127152,39844,8665,31.76,0.0,260.9554
REC_2025_04_D_025,20250401,25,7,0,17,11.39,9.5,29,219,303363,110812,22187,75.7,0.0,3443.8426
REC_2025_04_D_028,20250401,28,7,0,20,9.06,10.0,6,26,104298,28611,7375,54.92,0.0,179.5871
REC_2025_04_D_030,20250401,30,7,0,15,9.06,7.35,1,18,34084,8252,1909,36.19,0.0,199.5961
REC_2025_04_D_040,20250401,40,7,0,21,8.67,10.0,19,77,255281,57632,14751,42.6,0.0,101.6562
REC_2025_04_D_041,20250401,41,7,0,22,9.93,10.0,7,38,162585,53451,9313,66.18,0.0,523.4969
REC_2025_04_D_045,20250401,45,2,0,6,2.29,1.84,0,2,41949,13972,3034,13.99,0.0,57.6122
REC_2025_04_D_046,20250401,46,7,0,18,9.06,10.0,5,26,109174,25765,6571,35.03,0.0,195.2382
REC_2025_04_D_049,20250401,49,7,0,20,9.29,10.0,3,18,18394,4759,987,45.37,0.0,778.9678
REC_2025_04_D_055,20250401,55,7,0,20,8.49,10.0,9,71,136664,41398,7424,53.26,0.0,2180.3031
REC_2025_04_D_056,20250401,56,7,0,18,8.19,10.0,4,46,144342,29480,5001,30.21,0.0,337.1861
REC_2025_04_D_063,20250401,63,7,0,19,8.07,10.0,9,79,103290,36378,4974,70.51,0.0,1629.9558
REC_2025_04_D_064,20250401,64,7,0,21,8.43,10.0,21,126,230446,62967,8765,51.62,0.0,134.9204
REC_2025_04_D_071,20250401,71,7,0,14,6.42,6.75,1,15,153055,38196,9766,40.95,0.0,315.1096
REC_2025_04_D_073,20250401,73,7,0,7,3.2,3.45,1,8,22755,7407,1252,20.47,0.0,351.0476
REC_2025_04_D_083,20250401,83,7,0,22,12.96,10.0,40,170,271205,98067,19808,64.27,0.0,685.0938
REC_2025_04_D_089,20250401,89,7,0,19,10.77,10.0,9,45,130436,40831,10536,63.0,0.0,298.4202
REC_2025_04_D_091,20250401,91,7,0,8,4.36,3.57,0,8,82709,24022,4807,18.82,0.0,30.3132
REC_2025_04_D_093,20250401,93,7,0,4,3.51,2.91,1,17,34690,8060,1251,13.21,0.0,37.8936
REC_2025_05_D_002,20250501,2,8,0,22,9.43,10.0,8,74,238540,53957,13518,34.82,35.36,576.934
REC_2025_05_D_005,20250501,5,7,0,10,7.69,5.94,0,13,76628,20726,2933,29.17,0.0,354.3136
REC_2025_05_D_010,20250501,10,7,0,20,12.44,10.0,1,14,80873,28457,7322,65.7,0.0,1106.6687
REC_2025_05_D_011,20250501,11,7,0,20,9.62,10.0,2,32,56062,13495,1808,41.4,0.0,1031.7827
REC_2025_05_D_014,20250501,14,7,0,19,12.13,10.0,11,49,182484,46526,7584,42.24,0.0,897.298
REC_2025_05_D_023,20250501,23,7,0,13,7.89,6.77,2,18,141534,44351,11299,43.51,0.0,420.1611
REC_2025_05_D_025,20250501,25,7,0,20,10.67,10.0,34,289,312198,114039,25883,70.82,0.0,416.1291
REC_2025_05_D_028,20250501,28,7,0,21,11.09,10.0,8,85,107489,29486,7085,45.43,0.0,428.0681
REC_2025_05_D_031,20250501,31,8,0,20,11.7,10.0,33,229,379662,123207,20246,58.08,42.1,203.2112
REC_2025_05_D_034,20250501,34,7,0,15,8.7,7.66,0,5,99046,26033,6764,37.05,0.0,309.9318
REC_2025_05_D_035,20250501,35,2,0,6,4.28,4.09,2,15,209418,53058,8429,14.48,0.0,346.2169
REC_2025_05_D_038,20250501,38,6,0,18,10.4,9.72,0,4,36465,8573,1976,39.62,0.0,443.3185
REC_2025_05_D_040,20250501,40,7,0,19,9.2,10.0,10,103,250934,56650,7949,33.25,0.0,1424.18
REC_2025_05_D_041,20250501,41,7,1,21,8.99,10.0,5,57,161698,53159,12159,58.27,0.0,340.0214
REC_2025_05_D_042,20250501,42,8,1,17,8.99,8.04,9,73,257191,56479,13130,31.26,42.54,460.7892
REC_2025_05_D_043,20250501,43,8,1,13,7.83,6.12,0,7,26934,6636,1597,27.17,28.81,1955.3307
REC_2025_05_D_048,20250501,48,7,0,10,6.05,5.05,0,13,68709,17691,3477,31.25,0.0,530.7273
REC_2025_05_D_049,20250501,49,7,0,22,10.09,10.0,3,39,18529,4794,1114,36.89,0.0,745.7872
REC_2025_05_D_051,20250501,51,8,0,21,9.35,10.0,6,58,211869,48577,8902,50.38,24.41,585.4269
REC_2025_05_D_052,20250501,52,2,0,7,2.28,2.29,1,16,67277,22166,3741,19.68,0.0,75.5355
REC_2025_05_D_055,20250501,55,7,0,21,10.62,10.0,7,78,137205,41562,10833,49.85,0.0,1641.3237
REC_2025_05_D_056,20250501,56,7,0,20,11.98,10.0,5,53,139966,28586,4075,39.5,0.0,1341.1425
REC_2025_05_D_061,20250501,61,8,0,19,11.14,10.0,5,34,209273,49773,10024,45.41,24.02,2012.6679
REC_2025_05_D_062,20250501,62,8,0,21,11.94,9.72,29,260,331606,85673,16684,49.21,23.57,391.6602
REC_2025_05_D_064,20250501,64,7,0,22,10.27,10.0,12,41,229933,62826,9192,47.76,0.0,1772.6426
REC_2025_05_D_066,20250501,66,2,1,9,5.31,5.07,0,3,38131,10270,2187,23.76,0.0,99.2439
REC_2025_05_D_067,20250501,67,7,0,15,8.92,7.72,1,11,135672,41971,7814,45.96,0.0,497.6093
REC_2025_05_D_071,20250501,71,8,1,18,10.32,10.0,8,45,341411,85202,16876,42.79,51.15,867.5815
REC_2025_05_D_072,20250501,72,8,0,19,11.56,10.0,8,78,194802,56134,10605,55.84,44.46,146.7585
REC_2025_05_D_073,20250501,73,8,0,13,7.41,6.9,6,61,304982,99277,18938,42.81,24.89,74.6787
REC_2025_05_D_081,20250501,81,8,1,18,11.51,10.0,5,34,82240,20326,4917,38.82,47.12,967.6545
REC_2025_05_D_082,20250501,82,8,0,19,9.71,9.21,6,25,185982,41421,8514,36.5,22.42,514.9527
REC_2025_05_D_083,20250501,83,7,1,19,10.55,10.0,41,204,276759,100076,18204,68.53,0.0,1226.5059
REC_2025_05_D_084,20250501,84,8,0,5,4.45,3.43,0,14,97711,36282,8501,20.83,13.9,75.3914
REC_2025_05_D_088,20250501,88,7,0,11,5.83,4.83,0,11,132149,33835,6296,22.94,0.0,437.2359
REC_2025_05_D_091,20250501,91,8,0,18,8.69,10.0,34,248,448398,130232,18447,56.31,16.24,250.7665
REC_2025_05_D_092,20250501,92,8,1,18,10.84,8.39,4,25,181151,51852,7969,48.67,44.32,384.9525
REC_2025_05_D_094,20250501,94,7,0,19,9.1,10.0,4,24,84989,22389,4690,45.01,0.0,323.6794
REC_2025_05_D_095,20250501,95,7,0,22,11.32,10.0,0,11,16589,4009,947,42.57,0.0,247.2158
REC_2025_06_D_001,20250601,1,6,0,21,10.3,10.0,1,13,53835,17623,4194,67.73,0.0,304.9768
REC_2025_06_D_006,20250601,6,7,0,19,10.1,10.0,16,98,213217,75222,13549,71.85,0.0,556.2665
REC_2025_06_D_014,20250601,14,7,0,21,10.54,10.0,12,81,180400,45994,8270,47.73,0.0,578.3404
REC_2025_06_D_018,20250601,18,7,0,22,11.01,10.0,9,32,96653,30894,4206,59.22,0.0,156.8846
REC_2025_06_D_021,20250601,21,7,0,19,9.43,10.0,4,51,94603,17641,4334,37.13,0.0,257.6432
REC_2025_06_D_022,20250601,22,7,0,16,8.17,7.16,0,14,53994,13682,1887,36.8,0.0,2133.6027
REC_2025_06_D_025,20250601,25,7,0,20,12.26,10.0,21,148,307942,112485,26350,69.45,0.0,1457.2097
REC_2025_06_D_029,20250601,29,7,0,22,8.41,10.0,8,28,167742,40150,7111,44.32,0.0,1079.7236
REC_2025_06_D_031,20250601,31,7,0,21,12.88,10.0,12,130,95390,30955,7661,63.26,0.0,561.9578
REC_2025_06_D_034,20250601,34,7,0,15,6.57,7.29,1,15,94992,24967,5441,26.58,0.0,119.0728
REC_2025_06_D_036,20250601,36,7,0,5,2.94,3.4,0,13,26428,5368,1310,16.86,0.0,180.9617
REC_2025_06_D_040,20250601,40,7,0,19,9.23,10.0,16,155,254604,57479,10060,45.7,0.0,2132.4405
REC_2025_06_D_041,20250601,41,7,1,18,9.82,10.0,13,116,161076,52955,13848,60.29,0.0,605.1617
REC_2025_06_D_042,20250601,42,7,0,21,12.09,9.51,3,19,33978,7461,1130,33.33,0.0,193.7793
REC_2025_06_D_047,20250601,47,7,0,17,9.64,8.58,4,46,143991,43156,9343,52.79,0.0,99.6752
REC_2025_06_D_050,20250601,50,7,0,21,8.14,10.0,2,9,83234,21314,4082,44.76,0.0,473.9951
REC_2025_06_D_052,20250601,52,7,0,19,8.63,10.0,1,10,33494,11035,2435,58.62,0.0,684.1893
REC_2025_06_D_053,20250601,53,7,0,21,8.44,10.0,7,44,150970,43660,10901,53.91,0.0,1228.9242
REC_2025_06_D_055,20250601,55,7,0,18,10.63,10.0,8,56,135907,41168,10152,52.3,0.0,378.9143
REC_2025_06_D_056,20250601,56,7,0,21,10.47,10.0,6,65,139747,28541,3928,49.99,0.0,440.2303
REC_2025_06_D_062,20250601,62,7,0,18,12.91,10.0,8,84,104585,27020,4761,37.68,0.0,301.8047
REC_2025_06_D_063,20250601,63,7,0,14,6.75,6.97,1,12,79470,27989,7171,42.55,0.0,295.4501
REC_2025_06_D_067,20250601,67,7,0,7,4.11,3.46,1,21,76550,23681,4635,13.11,0.0,197.6265
REC_2025_06_D_068,20250601,68,7,0,21,10.1,10.0,14,74,172666,59397,8534,55.36,0.0,929.517
REC_2025_06_D_071,20250601,71,2,0,5,3.48,3.13,0,8,132556,33080,5696,12.61,0.0,125.6037
REC_2025_06_D_077,20250601,77,7,0,14,9.72,8.31,3,19,124188,48001,8959,56.91,0.0,1251.7416
REC_2025_06_D_080,20250601,80,7,0,19,8.31,9.45,0,3,17605,5168,721,57.2,0.0,623.4634
REC_2025_06_D_083,20250601,83,7,0,18,11.01,10.0,36,146,274223,99159,25188,64.73,0.0,2912.4752
REC_2025_06_D_088,20250601,88,7,0,18,12.91,10.0,13,121,235884,60395,9409,50.69,0.0,83.5145
REC_2025_06_D_094,20250601,94,7,0,19,12.12,10.0,1,14,84271,22200,5751,59.7,0.0,310.0499
REC_2025_06_D_098,20250601,98,2,0,4,1.96,2.08,0,14,114890,44568,7237,10.83,0.0,108.424
REC_2025_07_D_068,20250701,68,3,1,18,10.14,8.07,10,56,359461,123654,22446,55.52,0.0,58.9893
REC_2025_08_D_023,20250801,23,2,0,13,5.73,5.65,0,8,208749,65413,10054,38.57,0.0,229.3509
REC_2025_08_D_028,20250801,28,3,0,7,4.77,4.08,0,5,169994,46632,6448,20.37,0.0,184.2418
REC_2025_08_D_034,20250801,34,6,0,22,10.49,10.0,5,49,125007,32856,6453,52.22,0.0,551.0641
REC_2025_08_D_068,20250801,68,2,0,9,4.4,4.07,1,12,233466,80312,12325,33.97,0.0,910.3885
REC_2025_08_D_085,20250801,85,2,0,4,1.52,1.6,0,6,92493,28550,7552,18.12,0.0,165.2768
REC_2025_09_D_064,20250901,64,2,0,7,2.2,2.66,0,2,130721,35718,6472,17.36,0.0,210.7721
REC_2025_10_D_001,20251001,1,8,0,18,8.45,10.0,3,19,79200,25926,4001,57.46,29.89,2110.5039
REC_2025_10_D_003,20251001,3,8,1,12,6.01,5.37,1,15,194381,55592,9570,27.6,12.99,938.8966
REC_2025_10_D_012,20251001,12,8,0,20,12.37,10.0,6,48,122723,39703,9945,63.7,15.56,1447.5725
REC_2025_10_D_013,20251001,13,8,0,11,4.12,4.41,1,10,133628,33401,8107,25.54,19.75,142.9096
REC_2025_10_D_021,20251001,21,8,0,18,10.89,10.0,22,150,303387,56575,12333,31.11,38.71,813.3611
REC_2025_10_D_022,20251001,22,8,0,17,10.57,9.54,2,10,97559,24721,4011,49.44,56.05,406.2756
REC_2025_10_D_030,20251001,30,9,0,6,2.51,2.55,0,8,79742,19307,3795,19.12,0.0,123.1908
REC_2025_10_D_031,20251001,31,8,0,22,11.93,10.0,26,120,389472,126391,17582,56.31,47.13,890.8676
REC_2025_10_D_032,20251001,32,2,0,12,4.81,4.88,0,4,57800,12824,2170,28.58,0.0,293.0485
REC_2025_10_D_034,20251001,34,6,0,17,7.79,9.42,3,15,119229,31338,5129,46.64,0.0,486.3699
REC_2025_10_D_042,20251001,42,8,0,17,10.58,8.51,4,29,266137,58443,11521,43.65,47.17,512.4633
REC_2025_10_D_051,20251001,51,8,1,18,10.88,10.0,3,16,211967,48599,11174,40.0,10.89,314.0473
REC_2025_10_D_052,20251001,52,8,0,20,8.44,10.0,28,64,197598,65104,14076,62.86,37.07,303.0598
REC_2025_10_D_053,20251001,53,8,0,10,6.07,5.79,1,15,214994,62176,15830,32.03,20.36,72.903
REC_2025_10_D_054,20251001,54,8,0,5,3.23,2.82,0,3,207390,61777,12084,15.25,0.0,218.4912
REC_2025_10_D_061,20251001,61,8,0,20,10.72,10.0,5,44,209868,49915,8137,42.5,25.72,446.9156
REC_2025_10_D_062,20251001,62,8,0,18,11.23,8.94,20,91,311924,80588,16840,37.85,20.62,312.3217
REC_2025_10_D_063,20251001,63,8,0,8,4.81,4.08,0,13,210295,74065,19498,26.27,31.23,327.9394
REC_2025_10_D_071,20251001,71,8,0,22,9.23,10.0,20,126,351920,87825,23172,39.77,54.48,496.8673
REC_2025_10_D_072,20251001,72,8,0,20,8.2,8.64,3,20,170160,49033,11434,45.79,37.19,527.0069
REC_2025_10_D_073,20251001,73,8,1,13,8.18,6.48,10,60,286574,93285,13793,41.11,36.85,256.4234
REC_2025_10_D_081,20251001,81,8,0,20,11.24,10.0,1,17,79159,19564,3445,50.25,50.0,304.6971
REC_2025_10_D_082,20251001,82,8,0,17,8.3,8.2,1,5,172684,38460,7515,32.23,16.08,364.0864
REC_2025_10_D_091,20251001,91,8,1,18,12.71,10.0,29,243,434905,126313,31588,54.57,34.33,786.8726
REC_2025_10_D_092,20251001,92,2,0,13,8.06,6.74,1,13,151248,43293,7949,36.35,0.0,76.634
REC_2025_10_D_093,20251001,93,8,0,19,9.17,9.1,18,90,293065,68096,14636,42.53,28.4,202.2851
REC_2025_11_D_001,20251101,1,8,1,21,10.72,10.0,6,35,78523,25705,4310,54.58,33.52,593.5699
REC_2025_11_D_002,20251101,2,8,0,22,11.32,10.0,7,37,244430,55290,10735,39.56,43.83,1581.0788
REC_2025_11_D_007,20251101,7,2,0,9,3.22,3.23,0,4,39636,13366,1916,14.3,0.0,85.442
REC_2025_11_D_011,20251101,11,8,0,22,11.21,10.0,12,128,308736,74318,10728,34.92,19.19,218.5827
REC_2025_11_D_012,20251101,12,8,0,19,10.84,10.0,6,21,119609,38695,7836,65.56,23.47,829.7912
REC_2025_11_D_013,20251101,13,8,0,20,9.3,9.13,7,41,237973,59483,15761,34.02,23.48,474.9069
REC_2025_11_D_021,20251101,21,8,0,21,8.98,10.0,12,126,307222,57290,11577,39.9,38.24,142.8493
REC_2025_11_D_022,20251101,22,8,0,18,8.43,10.0,5,23,102722,26029,5450,43.54,46.42,773.8027
REC_2025_11_D_031,20251101,31,8,0,21,9.45,10.0,33,78,380391,123444,22451,61.65,47.94,219.3021
REC_2025_11_D_032,20251101,32,8,0,22,9.96,10.0,5,30,108741,24127,5930,41.93,31.15,34.5213
REC_2025_11_D_033,20251101,33,8,0,17,7.26,8.29,6,51,332416,95975,16270,49.2,27.49,448.0169
REC_2025_11_D_034,20251101,34,8,0,5,3.14,2.62,0,3,102799,27019,4513,11.51,13.74,1007.8978
REC_2025_11_D_035,20251101,35,2,0,3,2.34,2.06,0,6,128875,32651,6352,9.67,0.0,64.0987
REC_2025_11_D_038,20251101,38,3,0,9,2.91,3.55,0,10,38036,8943,2161,16.3,0.0,105.9441
REC_2025_11_D_041,20251101,41,8,0,20,10.73,10.0,29,224,361877,118970,16681,69.12,64.13,793.3402
